problem_id,generator_llm,language,label,judge_llm,approach,judgment,succeed,description,updated_at
abbots_puzzle,openai/gpt-5.4-mini,minizinc,equivalent,deepseek/deepseek-v4-flash,reference_free,non-executable,no,"The constraint uses 0.5 * children, which yields a float expression, but the right-hand side is integer 100, causing a type mismatch; MiniZinc does not implicitly convert int to float in equality constraints.",2026-06-25T00:53:56
abbots_puzzle,openai/gpt-5.4-mini,minizinc,equivalent,google/gemini-3.5-flash,reference_free,equivalent,yes,"The model correctly translates all constraints from the problem description. Although it uses a float coefficient (0.5), MiniZinc automatically handles implicit coercion from int to float, and it accurately models the problem mathematically.",2026-06-25T00:52:33
abbots_puzzle,openai/gpt-5.4-mini,minizinc,equivalent,meta-llama/llama-4-scout,reference_free,equivalent,yes,"The candidate model accurately represents the problem conditions and constraints, leading to a valid solution without obvious signs of unsoundness or incompleteness.",2026-06-25T00:41:15
abbots_puzzle,openai/gpt-5.4-mini,minizinc,equivalent,mistralai/codestral-2508,reference_free,equivalent,yes,The candidate correctly models all constraints from the problem description and produces valid solutions. The output format matches the required structure.,2026-06-25T00:40:58
abbots_puzzle,openai/gpt-5.4-mini,minizinc,equivalent,openai/gpt-4o-mini,reference_free,unsound-incomplete,no,"The candidate allows solutions where the distribution does not sum to the correct quantities (e.g., allowing too few men and too many children), which leads to both false positives and false negatives.",2026-06-25T00:40:42
abbots_puzzle,openai/gpt-5.4-mini,minizinc,equivalent,openai/gpt-5.4-mini,reference_free,non-executable,no,"The model is not executable as written in MiniZinc because it uses the real constant `0.5` in an arithmetic constraint over `var int` variables, which is a type/domain mismatch. Since it cannot run, semantic equivalence is moot.",2026-06-25T00:40:29
abbots_puzzle,openai/gpt-5.4-mini,minizinc,equivalent,qwen/qwen3-32b,reference_free,equivalent,yes,"The model captures all the constraints from the problem statement: (1) five times as many women as men, (2) the bushel distribution summing to 100, and (3) the total number of people summing to 100. The formulation is semantically equivalent to the intended mathematical model and should find the correct integer solution.",2026-06-25T00:44:45
abbots_puzzle,openai/gpt-5.4-mini,minizinc,equivalent,z-ai/glm-5.2,reference_free,equivalent,yes,"The constraints correctly encode the problem: women = 5*men, total people = 100, and bushel distribution equation = 100. The unique solution (5, 25, 70) satisfies all constraints. MiniZinc handles the mixed int/float arithmetic and float equality, so it is executable.",2026-06-25T00:49:09
abbots_puzzle,openai/gpt-5.4-mini,minizinc,incomplete,anthropic/claude-sonnet-4.6,reference_free,incomplete,yes,"The candidate hardcodes `women == 60` instead of the correct relationship `women == 5 * men`. The correct solution is men=5, women=25, children=70, but with women=60 the constraints become unsatisfiable (6*men + children = -40 has no non-negative solution), so the valid solution is missed entirely.",2026-06-25T00:43:07
abbots_puzzle,openai/gpt-5.4-mini,minizinc,incomplete,deepseek/deepseek-v4-flash,reference_free,incomplete,yes,"The candidate model incorrectly fixes women to 60 instead of enforcing women = 5 * men, and the resulting constraints are unsatisfiable, so it misses the valid solution (men=5, women=25, children=70).",2026-06-25T00:54:16
abbots_puzzle,openai/gpt-5.4-mini,minizinc,incomplete,google/gemini-3.5-flash,reference_free,incomplete,yes,"The candidate model hardcodes the constraint `women == 60`, which is incorrect based on the problem statement stating there are five times as many women as men (which leads to the unique solution of 5 men, 25 women, and 70 children). Because of this incorrect constraint, the model is unsatisfiable and misses the correct solution.",2026-06-25T00:52:45
abbots_puzzle,openai/gpt-5.4-mini,minizinc,incomplete,meta-llama/llama-4-scout,reference_free,unsound-incomplete,no,The model has incorrect formulation of constraints leading to potential false positives and false negatives.,2026-06-25T00:41:38
abbots_puzzle,openai/gpt-5.4-mini,minizinc,incomplete,mistralai/codestral-2508,reference_free,unsound,no,"The candidate hardcodes women=60 which violates the 'five times as many women as men' constraint, allowing invalid solutions.",2026-06-25T00:41:00
abbots_puzzle,openai/gpt-5.4-mini,minizinc,incomplete,openai/gpt-4o-mini,reference_free,unsound-incomplete,no,"The constraints specify that there are 60 women, which contradicts the problem statement's condition of having five times as many women as men. Additionally, the model fails to account for valid solutions since it does not allow for the correct number of men and children based on the provided relationships.",2026-06-25T00:40:45
abbots_puzzle,openai/gpt-5.4-mini,minizinc,incomplete,openai/gpt-5.4-mini,reference_free,equivalent,no,"The constraints exactly encode the word problem: total people is 100, total corn is 100 bushels (scaled by 2), and women are five times men via women == 60 after solving the system. This yields the unique intended solution (men=10, women=50, children=40).",2026-06-25T00:40:32
abbots_puzzle,openai/gpt-5.4-mini,minizinc,incomplete,qwen/qwen3-32b,reference_free,unsound-incomplete,no,"The model replaces the correct 'women = 5 * men' constraint with the fixed 'women == 60', leading to both false negatives (missing the actual solution where women=25) and false positives (solutions where women=60 could violate the problem's condition if not checked). This breaks both the intended relation between women and men and creates a potentially unsatisfiable system.",2026-06-25T00:45:44
abbots_puzzle,openai/gpt-5.4-mini,minizinc,incomplete,z-ai/glm-5.2,reference_free,incomplete,yes,"The intended constraint is women == 5 * men, but the candidate hardcodes women == 60. With women fixed at 60, the system 6*men + children = -40 has no solution in the non-negative domain, so the valid solution (men=5, women=25, children=70) is missed. Since no invalid solutions are admitted (the model is unsatisfiable), this is incomplete only.",2026-06-25T00:49:46
abbots_puzzle,openai/gpt-5.4-mini,minizinc,non-executable,anthropic/claude-sonnet-4.6,reference_free,equivalent,no,"The unique solution (men=5, women=25, children=70) satisfies all constraints including the extra `all_different` (since 5, 25, 70 are distinct), and `children div 2` equals exact division since children=70 is even. The extra `all_different` constraint and integer division are technically imprecise but do not affect the solution set for this specific problem instance.",2026-06-25T00:43:47
abbots_puzzle,openai/gpt-5.4-mini,minizinc,non-executable,deepseek/deepseek-v4-flash,reference_free,equivalent,no,"The model correctly encodes the problem constraints and yields the unique solution (5,25,70). The all_different constraint is redundant but does not introduce false positives or negatives, making it semantically equivalent.",2026-06-25T00:54:57
abbots_puzzle,openai/gpt-5.4-mini,minizinc,non-executable,google/gemini-3.5-flash,reference_free,non-executable,yes,"The model uses the 'all_different' constraint without including the 'globals.mzn' library, which results in a compilation error for an unresolved identifier in MiniZinc.",2026-06-25T00:53:00
abbots_puzzle,openai/gpt-5.4-mini,minizinc,non-executable,meta-llama/llama-4-scout,reference_free,unsound-incomplete,no,"The model attempts to capture the problem semantics but contains a flawed constraint for distributing bushels to children, potentially leading to both false positives and false negatives due to inaccurate modeling.",2026-06-25T00:41:56
abbots_puzzle,openai/gpt-5.4-mini,minizinc,non-executable,mistralai/codestral-2508,reference_free,unsound-incomplete,no,"The candidate is unsound because it allows solutions where men, women, and children are not distinct (all_different constraint is unnecessary and incorrect for this problem), and incomplete because it doesn't enforce integer division for children (should be children * 0.5).",2026-06-25T00:41:04
abbots_puzzle,openai/gpt-5.4-mini,minizinc,non-executable,openai/gpt-4o-mini,reference_free,unsound-incomplete,no,"The candidate incorrectly uses a division operator which will lead to false positives (allowing invalid allocations), and it also fails to account for valid solutions due to the constraints on bushels distributed among individuals.",2026-06-25T00:40:48
abbots_puzzle,openai/gpt-5.4-mini,minizinc,non-executable,openai/gpt-5.4-mini,reference_free,unsound-incomplete,no,"The model is executable, but it misrepresents the half-bushel condition using integer division: `children div 2` undercounts odd numbers and allows invalid solutions, and it also forces all three counts to be different even though the problem does not. It may miss valid solutions and admit invalid ones.",2026-06-25T00:40:34
abbots_puzzle,openai/gpt-5.4-mini,minizinc,non-executable,qwen/qwen3-32b,reference_free,unsound-incomplete,no,"The model incorrectly uses 'children div 2' instead of ensuring exact fractional bushels, causing unsoundness. Additionally, the 'all_different' constraint erroneously excludes valid solutions with duplicate counts, leading to incompleteness.",2026-06-25T00:46:30
abbots_puzzle,openai/gpt-5.4-mini,minizinc,non-executable,z-ai/glm-5.2,reference_free,equivalent,no,"The candidate model correctly captures the problem constraints. The unique solution (5, 25, 70) naturally satisfies the redundant all_different constraint and children div 2 correctly evaluates the half bushels since the number of children is even.",2026-06-25T00:50:43
abbots_puzzle,openai/gpt-5.4-mini,minizinc,unsound,anthropic/claude-sonnet-4.6,reference_free,unsound,yes,"The corn distribution constraint is incorrectly formulated: instead of `6*men + 4*women + children = 200` (the correct scaled equality), the candidate uses `2*men + women + 2*children <= 200`, which reduces to `men >= 0` given the other constraints — a trivially true condition. This allows any valid combination of men/women/children summing to 100 with women=5*men, producing many false-positive solutions beyond the unique correct answer (men=5, women=25, children=70).",2026-06-25T00:42:54
abbots_puzzle,openai/gpt-5.4-mini,minizinc,unsound,deepseek/deepseek-v4-flash,reference_free,unsound,yes,"The candidate uses an incorrect inequality (2*men + women + 2*children <= 200) instead of the equality 3*men + 2*women + 0.5*children = 100, allowing many invalid solutions such as men=0, women=0, children=100. The intended solution (men=5, women=25, children=70) is included, so the model is unsound but not incomplete.",2026-06-25T00:54:04
abbots_puzzle,openai/gpt-5.4-mini,minizinc,unsound,google/gemini-3.5-flash,reference_free,unsound,yes,"The candidate constraint representing the corn restriction is incorrect (it implements '2 * men + women + 2 * children <= 200' instead of '6 * men + 4 * women + children == 200'). This permits incorrect distributions of corn, such as 2 men, 10 women, and 88 children, which consumes only 70 bushels of corn instead of 100.",2026-06-25T00:52:40
